Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.04,-0.34,80,1772632651,0.8,6.82,4.68,246.076,27.805,246.752,40.682,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.80,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,80,1772630851,0.8,6.82,4.72,246.973,30.625,246.469,40.38,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,3.60,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1772629066,-,-,-,-,-,-,-,34.3985000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,79.2,1772629051,0.8,7.3,4.72,246.119,24.912,247.29,39.096,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.80,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,79.2,1772627251,0.82,6.82,4.88,251.407,25.84,247.232,37.523,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,2.00,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,78.4,1772625465,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1772625451,0.81,6.4,4.86,251.362,29.021,247.358,36.933,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1772623651,0.83,7.3,4.9,243.659,26.327,247.612,37.987,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.60,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,78.4,1772621866,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1772621851,0.84,6.82,5,253.373,26.674,250.297,38.999,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1772620051,0.86,6.4,5.06,251.297,30.354,247.893,40.671,34.39840,-119.84927,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,78.4,1772618265,-,-,-,-,-,-,-,34.3984000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,78.4,1772618251,0.91,6.4,4.94,253.463,30.471,250.416,40.08,34.39842,-119.84928,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,78.4,1772616451,0.94,6.82,5.04,249.274,26.944,251.814,37.745,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,78.4,1772614666,-,-,-,-,-,-,-,34.3984167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1772614651,0.97,6.82,4.98,252.646,29.387,253.027,39.408,34.39842,-119.84928,-,-,-,-,-,-,-,-,-,2.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1772612851,0.96,5.38,4.98,260.232,35.099,254.176,39.697,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.56,77.6,1772611065,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.4,77.6,1772611051,0.99,6.82,4.34,247.091,37.265,254.171,47.288,34.39842,-119.84928,-,-,-,-,-,-,-,-,-,6.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.4,77.6,1772609251,0.93,6.4,4.9,254.992,31.051,252.057,42.855,34.39842,-119.84928,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1772607465,-,-,-,-,-,-,-,34.3984167,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772607451,0.86,6.02,4.7,252.618,33.94,251.794,44.552,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772605651,0.87,6.82,4.82,246.701,28.663,251.833,42.309,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76.8,1772603865,-,-,-,-,-,-,-,34.3984500,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1772603851,0.72,6.82,4.72,245.017,35.529,251.741,44.002,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1772602051,0.71,7.3,4.8,237.088,30.517,249.997,41.757,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,75.2,1772600266,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,75.2,1772600251,0.69,5.68,4.88,245.87,35.042,248.185,40.54,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,75.2,1772598451,0.56,6.02,4.94,253.692,31.442,248.538,39.133,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,72.8,1772596666,-,-,-,-,-,-,-,34.3984500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,72.8,1772596651,0.53,6.4,5.1,249.407,27.291,248.778,35.556,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,72.8,1772594851,0.53,6.82,5.06,250.366,18.918,248.444,31.79,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,68.8,1772593065,-,-,-,-,-,-,-,34.3984167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.4,68.8,1772593051,0.52,6.82,4.94,247.253,23.951,247.007,34.298,34.39843,-119.84922,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.4,68.8,1772591251,0.47,6.02,4.82,249.51,26.08,247.322,34.479,34.39843,-119.84917,-,-,-,-,-,-,-,-,-,1.20,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,60.8,1772589465,-,-,-,-,-,-,-,34.3983833,-119.8491000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,60.8,1772589451,0.48,6.02,4.72,250.647,27.129,246.857,37.051,34.39837,-119.84908,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,60.8,1772587651,0.49,7.3,4.6,240.823,26.592,244.494,41.85,34.39830,-119.84900,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.02,52.8,1772585865,-,-,-,-,-,-,-,34.3982833,-119.8489333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52.8,1772585851,0.53,6.82,4.76,237.851,24.647,243.004,40.036,34.39828,-119.84893,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52.8,1772584051,0.54,6.02,4.76,256.85,26.947,247.195,39.14,34.39833,-119.84898,-,-,-,-,-,-,-,-,-,2.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,46.4,1772582265,-,-,-,-,-,-,-,34.3983500,-119.8490000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,46.4,1772582251,0.62,6.82,4.98,255.753,25.414,250.907,35.611,34.39837,-119.84900,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,46.4,1772580451,0.6,6.02,5.06,254.528,21.886,250.914,34.746,34.39838,-119.84913,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.08,40.8,1772578664,-,-,-,-,-,-,-,34.3984000,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40.8,1772578651,0.64,6.82,5.06,245.797,22.521,248.559,32.713,34.39840,-119.84920,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40.8,1772576851,0.65,6.4,4.96,250.928,18.944,249.428,32.677,34.39842,-119.84922,-,-,-,-,-,-,-,-,-,0.80,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,43.2,1772575065,-,-,-,-,-,-,-,34.3984167,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,43.2,1772575051,0.68,6.4,5.06,252.089,18.623,250.679,30.344,34.39843,-119.84925,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,43.2,1772573251,0.72,6.82,5.04,251.301,19.994,251.104,31.885,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.05,45.6,1772571464,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,45.6,1772571451,0.73,6.82,4.92,246.955,24.112,253.638,35.136,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.00,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,45.6,1772569651,0.7,6.82,4.82,248.353,28.405,251.907,38.226,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,50.4,1772567866,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,51.2,1772567851,0.7,6.82,4.8,246.464,26.444,249.717,39.112,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,51.2,1772566051,0.72,7.86,4.72,246.953,33.753,251.149,39.247,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,2.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1772564266,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1772564251,0.78,6.4,4.88,252.251,25.075,251.275,36.709,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1772562451,0.79,6.02,4.74,248.521,25.32,248.984,40.106,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,64,1772560664,-,-,-,-,-,-,-,34.3984833,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,64,1772560651,0.77,6.02,4.7,251.231,31.631,250.135,42.051,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,3.60,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,64,1772558851,0.81,5.38,4.74,252.536,34.298,248.418,43.668,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,4.00,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.91,68,1772557065,-,-,-,-,-,-,-,34.3985167,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.99,68.8,1772557051,0.78,6.4,4.7,253.014,28.065,250.473,43.365,34.39852,-119.84923,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.99,68.8,1772555251,0.79,6.82,4.78,244.219,26.317,249.745,41.334,34.39853,-119.84923,-,-,-,-,-,-,-,-,-,4.00,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.51,75.2,1772553466,-,-,-,-,-,-,-,34.3985167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.43,75.2,1772553451,0.77,5.38,4.82,255.581,27.216,250.944,38.907,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.00,188.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.43,75.2,1772551651,0.74,6.4,4.82,246.201,29.255,247.433,41.823,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.39,80,1772549865,-,-,-,-,-,-,-,34.3984833,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.3,80,1772549851,0.69,6.82,4.74,242.388,32.684,248.803,43.964,34.39847,-119.84920,-,-,-,-,-,-,-,-,-,2.40,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.3,80,1772548051,0.73,5.38,4.68,256.957,28.652,250.522,42.108,34.39847,-119.84920,-,-,-,-,-,-,-,-,-,2.00,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.35,80.8,1772546265,-,-,-,-,-,-,-,34.3985000,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,80.8,1772546251,0.73,6.4,4.66,246.393,31.691,251.138,40.769,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,2.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,80.8,1772544451,0.77,5.68,4.66,258.614,29.046,250.547,42.036,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,2.80,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1772542666,-,-,-,-,-,-,-,34.3985000,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80,1772542651,0.8,6.4,4.64,247.664,32.82,248.449,43.994,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,3.20,171.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80,1772540851,0.82,6.4,4.62,248.393,30.878,247.085,44.349,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.80,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1772539065,-,-,-,-,-,-,-,34.3985167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.44,80,1772539051,0.8,6.02,4.58,244.509,36.892,245.479,47.119,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,3.60,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.44,80,1772537251,0.81,6.4,4.6,245.474,31.617,250.276,44.311,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,3.20,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.41,80,1772535465,-,-,-,-,-,-,-,34.3984833,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1772535451,0.84,6.4,4.7,241.49,36.354,248.108,44.959,34.39848,-119.84922,-,-,-,-,-,-,-,-,-,3.20,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1772533651,0.8,6.02,4.6,239.623,38.914,247.195,46.31,34.39848,-119.84922,-,-,-,-,-,-,-,-,-,2.80,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1772531865,-,-,-,-,-,-,-,34.3985000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1772531851,0.83,4.86,4.64,252.082,34.099,247.738,42.686,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1772530051,0.8,5.12,4.6,242.645,44.546,246.381,48.174,34.39842,-119.84920,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,79.2,1772528265,-,-,-,-,-,-,-,34.3984167,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1772528251,0.74,4.44,4.5,257.61,44.264,245.484,48.084,34.39842,-119.84918,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1772526451,0.81,6.02,4.54,234,40.78,247.632,41.74,34.39843,-119.84918,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1772524664,-,-,-,-,-,-,-,34.3984333,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1772524651,0.77,4.64,4.42,248.38,36.125,247.272,42.987,34.39843,-119.84918,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1772522851,0.79,4.08,4.4,255.014,30.521,245.525,41.059,34.39842,-119.84917,-,-,-,-,-,-,-,-,-,2.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.66,78.4,1772521065,-,-,-,-,-,-,-,34.3984333,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.41,78.4,1772521051,0.75,6.4,4.46,225.246,35.757,244.019,42.13,34.39843,-119.84913,-,-,-,-,-,-,-,-,-,3.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.41,78.4,1772519251,0.75,4.64,4.48,248.891,32.268,243.074,39.349,34.39845,-119.84913,-,-,-,-,-,-,-,-,-,2.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,77.6,1772517465,-,-,-,-,-,-,-,34.3984500,-119.8490833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1772517451,0.76,5.38,4.52,240.14,31.979,240.994,37.992,34.39845,-119.84908,-,-,-,-,-,-,-,-,-,2.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1772515651,0.72,4.26,4.58,250.529,24.82,236.826,37.792,34.39845,-119.84903,-,-,-,-,-,-,-,-,-,2.00,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76.8,1772513866,-,-,-,-,-,-,-,34.3984167,-119.8487500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1772513851,0.68,4.44,4.64,251.604,23.796,238.574,37.195,34.39842,-119.84872,-,-,-,-,-,-,-,-,-,2.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1772512051,0.67,4.64,4.62,244.282,27.174,235.238,36.488,34.39848,-119.84850,-,-,-,-,-,-,-,-,-,2.00,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.35,76,1772510265,-,-,-,-,-,-,-,34.3984667,-119.8484667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,76,1772510251,0.73,4.86,4.46,249.32,25.674,238.141,38.669,34.39848,-119.84845,-,-,-,-,-,-,-,-,-,2.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,76,1772508451,0.76,4.86,4.24,243.435,32.033,240.588,42.063,34.39852,-119.84845,-,-,-,-,-,-,-,-,-,4.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.55,74.4,1772506665,-,-,-,-,-,-,-,34.3984667,-119.8484500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,74.4,1772506651,0.83,4.86,4.24,250.535,28.405,240.385,40.698,34.39847,-119.84845,-,-,-,-,-,-,-,-,-,4.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,74.4,1772504851,0.88,4.86,4.2,243.01,33.902,240.518,41.405,34.39845,-119.84845,-,-,-,-,-,-,-,-,-,5.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,69.6,1772503064,-,-,-,-,-,-,-,34.3984667,-119.8484500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,69.6,1772503051,0.96,4.64,4.1,246.991,31.089,242.932,40.711,34.39847,-119.84845,-,-,-,-,-,-,-,-,-,6.00,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,69.6,1772501251,0.97,4.86,4.12,247.303,32.814,244.088,42.164,34.39847,-119.84845,-,-,-,-,-,-,-,-,-,5.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.04,64.8,1772499466,-,-,-,-,-,-,-,34.3985000,-119.8484333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.5,64.8,1772499451,1.05,5.12,4.26,245.884,31.455,245.826,40.163,34.39850,-119.84843,-,-,-,-,-,-,-,-,-,4.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.5,64.8,1772497651,1.04,5.38,4.12,235.204,32.129,244.879,40.835,34.39852,-119.84843,-,-,-,-,-,-,-,-,-,5.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,60.8,1772495865,-,-,-,-,-,-,-,34.3985000,-119.8484333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,60.8,1772495851,1.12,4.86,4.18,250.258,30.993,246,39.542,34.39850,-119.84843,-,-,-,-,-,-,-,-,-,7.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,60.8,1772494051,1.05,5.12,4.16,249.05,33.301,245.68,40.702,34.39850,-119.84843,-,-,-,-,-,-,-,-,-,6.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1772492266,-,-,-,-,-,-,-,34.3985333,-119.8484333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1772492251,1.1,5.12,4.22,247.843,34.469,247.834,41.239,34.39855,-119.84845,-,-,-,-,-,-,-,-,-,6.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1772490451,1.19,5.12,4.22,251.544,31.147,247.663,38.285,34.39858,-119.84847,-,-,-,-,-,-,-,-,-,6.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1772488665,-,-,-,-,-,-,-,34.3986000,-119.8485000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1772488651,1.24,5.12,4.18,250.818,28.341,249.624,35.97,34.39858,-119.84850,-,-,-,-,-,-,-,-,-,6.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1772486851,1.15,4.64,4.2,253.638,22.483,249.083,32.905,34.39852,-119.84850,-,-,-,-,-,-,-,-,-,7.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44,1772485066,-,-,-,-,-,-,-,34.3985167,-119.8489167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44,1772485051,1.03,4.44,4.14,258.903,21.53,251.213,35.842,34.39850,-119.84892,-,-,-,-,-,-,-,-,-,5.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
