Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.07,-0.33,80,1775220331,0.71,5.38,4.92,256.266,25.928,240.22,37.374,34.39852,-119.84925,-,-,-,-,-,-,-,-,-,2.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1775218531,0.68,6.02,4.74,246.445,24.646,241.089,39.842,34.39852,-119.84927,-,-,-,-,-,-,-,-,-,2.40,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1775216741,-,-,-,-,-,-,-,34.3985000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1775216731,0.7,5.12,4.68,250.316,28.146,237.931,40.717,34.39850,-119.84927,-,-,-,-,-,-,-,-,-,2.80,182.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1775214931,0.68,5.12,4.46,252.571,31.874,234.032,44.699,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,2.80,160.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,80,1775213142,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1775213131,0.67,4.86,4.38,257.809,35.314,234.139,48.34,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.80,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1775211331,0.68,4.86,4.38,243.985,42.199,233.517,52.593,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,2.80,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1775209542,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,80,1775209531,0.68,5.38,4.16,245.456,41.027,226.531,57.774,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,2.80,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,80,1775207731,0.68,4.64,4.22,246.169,47.883,228.673,58.119,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,4.00,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,80,1775205942,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1775205931,0.72,4.86,4.4,256.722,45.768,233.249,58.87,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.00,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1775204131,0.75,5.12,4.26,261.082,48.403,226.724,62.053,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.80,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.57,80,1775202342,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1775202331,0.77,4.86,4.06,253.257,50.108,225.113,65.305,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,5.60,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1775200531,0.74,5.12,4.42,247.665,45.719,242.024,58.471,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.80,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,79.2,1775198742,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,79.2,1775198731,0.74,4.44,4.68,264.118,48.034,246.486,52.317,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,79.2,1775196931,0.81,4.26,4.64,269.775,40.692,249.495,48.493,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1775193558,-,-,-,-,-,-,-,34.3984500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1775193541,0.73,6.82,4.5,224.565,34.463,242.523,43.335,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1775191741,0.77,6.4,4.5,227.227,36.207,243.339,38.015,34.39848,-119.84920,-,-,-,-,-,-,-,-,-,2.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,77.6,1775189941,0.77,4.64,4.64,249.041,21.983,237.811,38.333,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,2.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,77.6,1775188141,0.86,5.38,4.64,249.082,24.809,243.837,35.394,34.39850,-119.84910,-,-,-,-,-,-,-,-,-,2.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.69,77.6,1775189957,-,-,-,-,-,-,-,34.3985000,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,75.2,1775186358,-,-,-,-,-,-,-,34.3984833,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,75.2,1775186341,0.93,5.12,4.58,255.649,24.698,246.763,38.391,34.39848,-119.84858,-,-,-,-,-,-,-,-,-,4.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,75.2,1775184541,0.96,4.86,4.46,254.213,28.456,245.204,40.472,34.39850,-119.84853,-,-,-,-,-,-,-,-,-,4.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.47,66.4,1775179189,-,-,-,-,-,-,-,34.3985167,-119.8484833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.3,66.4,1775179171,1.19,4.86,4.2,249.636,30.965,249.216,40.794,34.39852,-119.84850,-,-,-,-,-,-,-,-,-,7.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.3,66.4,1775177371,1.24,5.38,4.32,248.405,30.548,249.152,39.398,34.39852,-119.84850,-,-,-,-,-,-,-,-,-,7.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.31,61.6,1775175589,-,-,-,-,-,-,-,34.3985167,-119.8485000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,61.6,1775175571,1.2,5.38,4.3,250.976,28.912,250.524,37.762,34.39853,-119.84853,-,-,-,-,-,-,-,-,-,7.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,61.6,1775173771,1.12,5.38,4.14,250.191,31.284,251.399,40.944,34.39855,-119.84853,-,-,-,-,-,-,-,-,-,6.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1775171988,-,-,-,-,-,-,-,34.3985667,-119.8485333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1775171971,1.09,4.86,4.12,250.244,31.96,249.834,39.938,34.39858,-119.84853,-,-,-,-,-,-,-,-,-,6.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1775170171,1.05,5.12,4.04,247.425,28.834,248.983,37.811,34.39865,-119.84863,-,-,-,-,-,-,-,-,-,6.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1775168388,-,-,-,-,-,-,-,34.3987500,-119.8488167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1775168371,0.96,4.26,3.98,258.355,27.325,254.204,38.685,34.39873,-119.84883,-,-,-,-,-,-,-,-,-,4.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1775166571,0.82,5.38,4.24,261.134,22.039,258.891,39.191,34.39873,-119.84907,-,-,-,-,-,-,-,-,-,3.20,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,51.2,1775164788,-,-,-,-,-,-,-,34.3987167,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,50.4,1775164771,0.74,5.38,4.32,263.46,21.915,258.911,40.75,34.39872,-119.84913,-,-,-,-,-,-,-,-,-,2.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,50.4,1775162971,0.68,5.12,4.3,257.244,27.954,255.338,41.506,34.39868,-119.84915,-,-,-,-,-,-,-,-,-,2.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,51.2,1775161188,-,-,-,-,-,-,-,34.3986500,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1775161171,0.75,5.12,4.36,261.974,23.33,256.076,42.638,34.39865,-119.84920,-,-,-,-,-,-,-,-,-,2.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1775159371,0.69,5.38,4.28,261.191,27.202,257.454,43.559,34.39865,-119.84920,-,-,-,-,-,-,-,-,-,3.20,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1775157588,-,-,-,-,-,-,-,34.3986333,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1775157571,0.77,4.86,4.3,261.861,26.789,255.89,41.809,34.39862,-119.84922,-,-,-,-,-,-,-,-,-,2.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1775155771,0.8,5.12,4.32,259.564,23.284,253.22,42.262,34.39858,-119.84923,-,-,-,-,-,-,-,-,-,4.00,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,54.4,1775153988,-,-,-,-,-,-,-,34.3986000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,54.4,1775153971,0.76,4.64,4.32,260.479,20.866,255.909,40.772,34.39860,-119.84922,-,-,-,-,-,-,-,-,-,3.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,54.4,1775152171,0.77,4.86,4.42,259.548,22.71,252.808,41.251,34.39858,-119.84922,-,-,-,-,-,-,-,-,-,2.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.08,58.4,1775150388,-,-,-,-,-,-,-,34.3985833,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2,58.4,1775150371,0.76,5.12,4.42,250.681,22.645,246.507,38.445,34.39857,-119.84922,-,-,-,-,-,-,-,-,-,2.40,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2,58.4,1775148571,0.79,4.86,4.46,250.26,22.446,245.363,36.903,34.39857,-119.84920,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.18,71.2,1775146788,-,-,-,-,-,-,-,34.3985667,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.78,71.2,1775146771,0.72,4.86,4.34,255.389,22.587,243.631,39.204,34.39858,-119.84912,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.78,71.2,1775144971,0.71,4.44,4.36,248.507,24.336,243.244,37.482,34.39863,-119.84895,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.29,76.8,1775143189,-,-,-,-,-,-,-,34.3986333,-119.8488333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.66,77.6,1775143171,0.72,4.64,4.38,244.689,23.043,239.599,40.4,34.39862,-119.84883,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.66,77.6,1775141371,0.66,4.64,4.42,245.833,23.022,240.116,40.718,34.39862,-119.84877,-,-,-,-,-,-,-,-,-,1.60,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.3,78.4,1775139589,-,-,-,-,-,-,-,34.3986000,-119.8487167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.26,78.4,1775139571,0.68,4.64,4.44,247.827,26.108,239.837,37.996,34.39860,-119.84870,-,-,-,-,-,-,-,-,-,1.60,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.26,78.4,1775137771,0.71,4.44,4.42,244.326,21.844,238.871,35.033,34.39860,-119.84868,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,80,1775135988,-,-,-,-,-,-,-,34.3985333,-119.8487333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,80,1775135971,0.71,4.44,4.28,245.672,23.161,242.384,37.433,34.39853,-119.84875,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,80,1775134171,0.69,4.64,4.36,239.364,28.014,241.064,37.844,34.39850,-119.84885,-,-,-,-,-,-,-,-,-,2.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1775132388,-,-,-,-,-,-,-,34.3986333,-119.8488333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1775132371,0.69,5.38,4.24,246.936,21.331,242.157,35.9,34.39862,-119.84883,-,-,-,-,-,-,-,-,-,2.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1775130571,0.7,4.44,4.32,248.794,24.575,242.274,36.38,34.39862,-119.84900,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1775128771,0.78,4.64,4.3,244.229,27.647,244.11,38.086,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1775126971,0.78,4.44,4.38,244.666,28.653,239.509,36.972,34.39847,-119.84920,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.63,80,1775128789,-,-,-,-,-,-,-,34.3985167,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1775125187,-,-,-,-,-,-,-,34.3984500,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1775125171,0.77,4.26,4.32,249.4,26.65,242.339,36.224,34.39845,-119.84923,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1775123371,0.79,4.44,4.3,252.572,30.139,243.565,38.984,34.39843,-119.84925,-,-,-,-,-,-,-,-,-,2.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.71,79.2,1775121588,-,-,-,-,-,-,-,34.3984167,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1775121571,0.74,4.44,4.22,252.111,32.074,243.103,40.18,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1775119771,0.79,4.26,4.2,248.37,31.527,243.066,40.782,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,79.2,1775117988,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1775117971,0.77,4.26,4.18,252.221,35.325,243.507,44.935,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,2.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1775116171,0.72,4.08,4.12,257.628,38.385,246.725,46.519,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,78.4,1775114388,-,-,-,-,-,-,-,34.3984500,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,78.4,1775114371,0.66,4.08,4.02,252.388,34.626,244.456,45.341,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,78.4,1775112571,0.65,4.26,4,254.336,28.517,247.669,40.831,34.39845,-119.84925,-,-,-,-,-,-,-,-,-,3.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,78.4,1775110789,-,-,-,-,-,-,-,34.3984833,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,78.4,1775110780,0.66,4.26,3.9,261.291,23.382,248.033,40.304,34.39847,-119.84917,-,-,-,-,-,-,-,-,-,3.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,78.4,1775108980,0.68,4.44,3.9,260.99,20.453,248.62,41.31,34.39847,-119.84915,-,-,-,-,-,-,-,-,-,3.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.66,77.6,1775107188,-,-,-,-,-,-,-,34.3984833,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,77.6,1775107171,0.64,4.44,3.92,256.975,17.347,250.894,34.54,34.39847,-119.84910,-,-,-,-,-,-,-,-,-,2.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,77.6,1775105371,0.64,4.64,4.1,256.362,22.864,244.475,40.809,34.39842,-119.84908,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.76,76,1775103588,-,-,-,-,-,-,-,34.3983500,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,76,1775103571,0.68,4.64,4.08,258.323,21.847,248.308,39.558,34.39837,-119.84858,-,-,-,-,-,-,-,-,-,3.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,76,1775101771,0.77,4.64,4,260.946,22.115,251.565,43.562,34.39852,-119.84853,-,-,-,-,-,-,-,-,-,4.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,74.4,1775099988,-,-,-,-,-,-,-,34.3985000,-119.8485167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,74.4,1775099971,0.88,4.64,3.94,259.488,26.283,253.211,42.811,34.39852,-119.84850,-,-,-,-,-,-,-,-,-,6.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,74.4,1775098171,0.88,4.44,3.8,258.074,30.725,254.934,44.418,34.39853,-119.84850,-,-,-,-,-,-,-,-,-,6.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,69.6,1775096389,-,-,-,-,-,-,-,34.3985500,-119.8485167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,69.6,1775096371,0.81,4.26,3.66,259.509,27.385,252.514,43.694,34.39855,-119.84853,-,-,-,-,-,-,-,-,-,6.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,69.6,1775094571,0.72,4.08,3.46,262.891,28.449,254.124,46.923,34.39852,-119.84855,-,-,-,-,-,-,-,-,-,6.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.01,64,1775092788,-,-,-,-,-,-,-,34.3985000,-119.8485500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.06,64,1775092771,0.64,3.64,3.42,262.218,27.124,247.98,50.087,34.39850,-119.84855,-,-,-,-,-,-,-,-,-,4.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.06,64,1775090971,0.59,3.4,3.28,255.54,29.756,244.066,48.967,34.39853,-119.84855,-,-,-,-,-,-,-,-,-,6.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1775089188,-,-,-,-,-,-,-,34.3984833,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1775089171,0.55,3.2,3.24,242.611,37.091,237.536,49.038,34.39850,-119.84858,-,-,-,-,-,-,-,-,-,4.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1775087371,0.47,14.62,3.22,200.548,38.736,237.917,50.657,34.39850,-119.84860,-,-,-,-,-,-,-,-,-,4.80,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,50.4,1775085589,-,-,-,-,-,-,-,34.3985000,-119.8486333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,50.4,1775085571,0.41,14.62,3.24,205.548,41.403,243.043,52.777,34.39848,-119.84863,-,-,-,-,-,-,-,-,-,4.00,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,50.4,1775083771,0.39,14.62,3.34,205.944,42.402,239.94,51.553,34.39835,-119.84877,-,-,-,-,-,-,-,-,-,4.80,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.05,44,1775081988,-,-,-,-,-,-,-,34.3983000,-119.8490833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1775081971,0.43,10.24,3.38,213.885,36.598,230.042,47.206,34.39832,-119.84912,-,-,-,-,-,-,-,-,-,4.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1775080171,0.41,14.62,3.42,218.924,33.48,234.723,46.17,34.39835,-119.84918,-,-,-,-,-,-,-,-,-,4.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1775078388,-,-,-,-,-,-,-,34.3984000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1775078371,0.37,10.24,3.76,205.656,36.307,231.668,50.401,34.39840,-119.84923,-,-,-,-,-,-,-,-,-,3.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1775076571,0.35,12.8,3.56,219.027,45.056,237.218,52.428,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,3.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44.8,1775074771,0.36,14.62,3.86,212.098,38.792,232.034,51.714,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,2.80,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44.8,1775072971,0.37,10.24,3.66,210.165,36.804,233.13,54.217,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,3.20,302.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44.8,1775074788,-,-,-,-,-,-,-,34.3984333,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1775071188,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1775071171,0.34,14.62,3.7,200.975,48.499,229.764,55.391,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,3.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1775069371,0.3,10.24,3.96,213.395,45.567,231.274,55.475,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,2.40,280.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.86,52.8,1775067571,0.3,10.24,4.52,198.963,46.49,226.162,58.597,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.86,52.8,1775065771,0.31,10.24,4.58,198.232,44.62,222.331,59.535,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
