Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.07,-0.31,76,1768974153,-,-,-,-,-,-,-,34.3985500,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1768974139,0.78,11.36,9.62,227.634,12.097,225.517,23.012,34.39855,-119.84917,-,-,-,-,-,-,-,-,-,0.40,280.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1768972339,0.7,11.36,9.2,222.51,13.874,223.091,23.913,34.39852,-119.84917,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,76,1768970553,-,-,-,-,-,-,-,34.3985833,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1768970539,0.75,11.36,9.08,223.747,11.551,224.187,22.098,34.39858,-119.84912,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1768968739,0.76,11.36,9.24,223.947,12.145,223.676,21.869,34.39858,-119.84912,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.54,75.2,1768966953,-,-,-,-,-,-,-,34.3985333,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,75.2,1768966939,0.78,11.36,9.16,226.585,12.993,225.214,21.905,34.39853,-119.84912,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,75.2,1768965139,0.75,11.36,8.78,223.748,11.151,225.171,21.802,34.39853,-119.84912,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,72.8,1768963353,-,-,-,-,-,-,-,34.3984833,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,72.8,1768963339,0.72,12.8,8.44,221.348,12.398,224.042,24.341,34.39848,-119.84912,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,72.8,1768961539,0.76,11.36,8.74,224.271,12.168,224.229,22.202,34.39853,-119.84915,-,-,-,-,-,-,-,-,-,1.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,67.2,1768959753,-,-,-,-,-,-,-,34.3985167,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,67.2,1768959739,0.8,11.36,8.62,222.924,13.272,223.662,23.276,34.39850,-119.84918,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,67.2,1768957939,0.86,11.36,8.88,224.517,10.585,223.977,21.57,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,1.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.02,60.8,1768956152,-,-,-,-,-,-,-,34.3984667,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.11,60.8,1768956139,0.76,11.36,8.22,226.827,12.607,225.483,25.358,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.11,60.8,1768954339,0.79,11.36,7.98,223.259,11.878,224.165,25.528,34.39843,-119.84923,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.58,56,1768952554,-,-,-,-,-,-,-,34.3984500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,56,1768952539,0.84,11.36,7.96,224.879,10.379,225.443,26.325,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,2.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,56,1768950739,0.78,12.8,7.44,222.778,15.61,226.947,28.661,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,2.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52.8,1768948954,-,-,-,-,-,-,-,34.3985000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768948939,0.75,12.8,7.28,221.961,17.798,227.695,31.118,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.80,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768947139,0.71,11.36,7.3,229.913,19.14,230.868,31.184,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.80,280.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,48.8,1768945353,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1768945339,0.8,11.36,8.6,231.64,15.712,230.178,28.864,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1768943539,0.79,11.36,8.98,230.756,16.604,230.661,28.546,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1768941754,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1768941739,0.73,12.8,8.54,231.998,21.379,234.82,30.843,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,0.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1768939939,0.77,12.8,8.82,231.756,18.843,234.401,30.881,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,53.6,1768938154,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,53.6,1768938139,0.8,12.8,9.12,232.173,23.855,234.986,31.899,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,0.80,280.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,53.6,1768936339,0.77,12.8,8.76,234.004,24.338,236.103,33.843,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.20,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.04,59.2,1768934553,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,58.4,1768934539,0.8,12.8,9.04,232.022,24.276,233.913,33.429,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,58.4,1768932739,0.71,12.8,8.56,230.755,26.109,233.06,35.917,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.94,66.4,1768930953,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.05,67.2,1768930939,0.73,12.8,8.54,227.505,25.43,230.794,36.141,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.05,67.2,1768929139,0.61,12.8,7.54,231.918,22.344,234.701,36.982,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,0.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.56,73.6,1768927354,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.45,73.6,1768927339,0.68,12.8,8.4,229.379,22.428,232.131,34.52,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.45,73.6,1768925539,0.66,12.8,7.88,227.835,20.442,232.517,32.399,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.97,76,1768923753,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.92,76,1768923739,0.68,12.8,8.24,229.411,17.652,231.412,31.602,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,0.40,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.92,76,1768921939,0.67,12.8,8.24,226.915,17.82,230.724,31.134,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,77.6,1768920139,0.62,12.8,7.86,226.086,18.387,230.868,31.184,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,77.6,1768918339,0.59,12.8,7.62,225.041,16.466,229.737,30.088,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.52,77.6,1768920154,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.35,77.6,1768916554,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,77.6,1768916539,0.57,12.8,6.74,226.892,22.747,233.184,33.379,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,77.6,1768914739,0.58,12.8,7.08,228.43,18.606,233.143,31.479,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.51,77.6,1768912952,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,77.6,1768912939,0.56,11.36,6.2,230.706,24.215,235.042,34.321,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,77.6,1768911139,0.61,12.8,6.62,228.624,19.758,234.29,33.343,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1768909353,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,77.6,1768909339,0.62,12.8,6.66,229.566,18.741,233.844,33.238,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,77.6,1768907539,0.61,11.36,6.4,230.285,17.551,234.003,34.224,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1768905753,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1768905739,0.67,12.8,6.8,227.18,19.024,232.248,32.591,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1768903939,0.6,12.8,6,230.736,21.936,236.658,35.885,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1768902153,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1768902139,0.61,12.8,5.72,225.696,24.162,233.796,37.038,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1768900339,0.63,12.8,5.86,223.28,22.759,234.313,37.493,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,77.6,1768898553,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1768898539,0.65,12.8,5.9,226.951,23.815,235.993,37.747,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1768896739,0.63,14.62,5.98,223.575,23.271,235.359,37.644,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1768894953,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,76.8,1768894939,0.64,12.8,6.42,226.153,21.878,233.56,35.501,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,76.8,1768893139,0.58,12.8,6.42,229.601,21.346,233.144,36.219,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1768891354,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.4,76.8,1768891339,0.59,12.8,6.86,225.043,21.488,231.509,33.481,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.4,76.8,1768889539,0.5,12.8,5.96,225.085,21.168,232.949,35.809,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1768887754,-,-,-,-,-,-,-,34.3984167,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1768887739,0.58,12.8,6.64,221.063,18.755,229.542,31.733,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1768885939,0.52,12.8,6.76,218.322,20.936,226.402,31.624,34.39842,-119.84923,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,75.2,1768884154,-,-,-,-,-,-,-,34.3984500,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1768884139,0.48,14.62,6.58,220.181,17.288,226.443,31.262,34.39847,-119.84920,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1768882339,0.5,12.8,6.96,219.881,18.969,226.103,30.165,34.39847,-119.84918,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.66,73.6,1768880554,-,-,-,-,-,-,-,34.3984833,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,73.6,1768880539,0.47,12.8,6.32,221.1,22.205,227.685,33.779,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,73.6,1768878739,0.48,12.8,6.8,218.491,20.985,226.838,32.386,34.39850,-119.84913,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.65,69.6,1768876953,-,-,-,-,-,-,-,34.3985000,-119.8491000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.35,69.6,1768876939,0.55,12.8,7.68,219.18,12.865,224.427,25.888,34.39850,-119.84912,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.35,69.6,1768875139,0.51,12.8,7.56,222.022,13.78,225.67,27.252,34.39850,-119.84912,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,61.6,1768873353,-,-,-,-,-,-,-,34.3985167,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.37,61.6,1768873339,0.53,12.8,7.12,222.539,14.981,228.826,29.204,34.39852,-119.84913,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.37,61.6,1768871539,0.52,14.62,6.96,218.407,14.206,226.824,29.372,34.39850,-119.84917,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.14,56.8,1768869754,-,-,-,-,-,-,-,34.3985167,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1768869739,0.46,12.8,6.32,219.402,19.436,226.685,31.756,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56,1768867939,0.52,12.8,7.06,218.967,14.758,226.096,29.558,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768866154,-,-,-,-,-,-,-,34.3985167,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768866139,0.53,12.8,7.4,220.664,14.247,225.324,30.703,34.39852,-119.84913,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768864339,0.54,12.8,7.28,219.813,17.053,223.967,32.064,34.39850,-119.84913,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1768862554,-,-,-,-,-,-,-,34.3985000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1768862539,0.54,12.8,6.5,222.882,20.634,230.377,33.783,34.39848,-119.84922,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1768860739,0.58,12.8,6.18,222.753,17.783,231.404,33.972,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1768858954,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1768858939,0.57,12.8,5.92,224.137,23.199,231.022,38.792,34.39842,-119.84927,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1768857139,0.59,12.8,5.96,226.148,21.247,232.975,36.938,34.39842,-119.84928,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768855354,-,-,-,-,-,-,-,34.3984167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768855339,0.56,12.8,5.66,228.683,27.784,234.761,41.154,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1768853539,0.53,12.8,5.48,222.584,27.414,232.231,44.57,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56.8,1768851754,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56.8,1768851739,0.59,14.62,5.36,224.5,36.941,237.224,47.06,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56.8,1768849939,0.61,14.62,5.68,222.905,38.404,235.172,48.492,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,61.6,1768848153,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.46,61.6,1768848139,0.6,14.62,5.62,229.56,37.028,237.086,49.907,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.46,61.6,1768846339,0.56,12.8,6.26,227.837,37.83,234.032,49.897,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.86,69.6,1768844554,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.89,69.6,1768844539,0.54,14.62,6.42,229.296,39.202,235.997,48.279,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.89,69.6,1768842739,0.5,12.8,6.54,226.854,37.091,234.289,51.277,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.14,75.2,1768840953,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.39,75.2,1768840939,0.54,14.62,7.02,224.356,36.257,233.438,47.611,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.39,75.2,1768839139,0.53,14.62,6.76,222.515,37.91,230.766,48.628,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,1.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.7,79.2,1768837353,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.62,79.2,1768837339,0.47,14.62,5.98,224.307,36.194,230.898,49.131,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,1.20,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.62,79.2,1768835539,0.51,14.62,6.56,222.234,31.906,228.189,45.601,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,80,1768833753,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80,1768833739,0.48,14.62,6.36,221.089,29.038,224.659,44.621,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,1.60,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80,1768831939,0.48,14.62,6.18,223.464,28.445,226.188,44.356,34.39843,-119.84925,-,-,-,-,-,-,-,-,-,2.40,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,79.2,1768830154,-,-,-,-,-,-,-,34.3984500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1768830139,0.43,14.62,6.56,219.258,28.372,226.355,42.04,34.39843,-119.84923,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1768828339,0.46,14.62,7.34,224.782,24.635,226.787,40.206,34.39842,-119.84923,-,-,-,-,-,-,-,-,-,0.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1768826553,-,-,-,-,-,-,-,34.3984167,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1768826539,0.35,14.62,6.32,222.116,24.759,227.149,41.527,34.39842,-119.84923,-,-,-,-,-,-,-,-,-,0.40,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
